review_id,app_id,review_text,label
136836236,1798010,If you think Smash Bros Melee makes a cool unexpected eSport... then you have no idea,1
136834350,1922010,"This game is EXTREMELY good, if you liked Classic Siege, this is an absolute treat. The guns feel very satisfying, the reloads and grabbing are very slightly confusing, but just take some getting used to, and overall, the level of interactivity is moderately low, but just enough that it keeps the balance of the game in tact. \n\nEco/weapons feel very similar to Valorant or CSGO, with the tiers for purchasing weapons, weapon classifications, and damage feeling more similar to Valorant. If you understand some of the buys there, things are very uncomplicated. There's good weapon variety, and I actually think that the reload system (you simply drop the mag and put a new one in, then wait for the weapon to be ready) evens out the skill gap present in reloading VR guns. I'm mixed on this because I am very fast at reloading guns, but it also allows more people to engage with the game elements in a deeper way if they aren't muddled down in the moment to moment reloads. \n\nThe actual gameplay loop is extremely similar to when Siege first came out, with a slight mix of CS style throwables for good measure. Breaking down windows, clearing hallways, creating entries, it's all here aside from fully destroy-able walls. There are set breaching spots, but as I'm sure the designers of siege learned, that specific breach spots are probably for the best in terms of balance. Soft walls are a nightmare to balance around, and this game reaches a happy medium. \n\nThe gadgets are all moderately futuristic, and with a very polished, cohesive tutorial, it all feels quite intuitive. \""Ease of use\"" is a very nice way to put how most of the gadgets feel, aside from maybe grenades being that they have a higher skill ceiling inherently. \n\nThe gunplay feels great, the guns all sound very chunky and powerful, even the default pistol sounds adequately loud. Big pluses all around. \n\nMovement is surprisingly smooth, with the ever looming threat of VR sickness, it's hard to find a game that sets this level of smooth movement, and does it in a way that (to me) feels extremely good. If you feel comfortable playing Pavlov, you're gonna be just fine here more than likely. \n\nThat being said, Pavlov is a much more community focused game, whereas this game feels nearly competitive ready. The ability to see people only when teammates see them after death, the limitations on crouching, the ease of use, and the balance of weapons and gadgets, all of these are typically afterthoughts from developers after creating \""just another VR shooter\"" but this game is one of the most polished, thorough experiences I've had so far in VR. This is, if you're into shooters, probably a must buy. Sure, there are lots of Quest players with dying headsets, and the audience might be a bit young, but that certainly doesn't take away from how great this game plays and feels. \n\nFor the first time in a while, I got out of VR after getting a server disconnection, and as I write this I'm like, \""dang, I want to play more\"" which hasn't happened in a very long time in VR.",1
136833524,1922010,fuck all yall complaining about toxicity this shit is gas,1
136833436,2211410,Dev team works to fixing Issues game has alot of potential,1
136834854,1941780,nostalgia revamped,1
136834843,1941780,"Amazing remake of the original flash game! So glad its free too, I despise when devs turn a free flash game into a $30 or $60 piece of shit but this game is awesome! Lots of nostalgia and flashbacks. Good job guys!",1
136834541,1941780,It's cute and it functions very smoothly can't wait to see where it goes from here wish the devs the best :),1
136834258,1941780,"The game is too empty and so little weapons around the map. I have to fist everything to death for 15 minutes straight because I cant find any weapon but I consistently find ammo. Even when I follow the intro to \""find a gun\"" the game only spawn more ammo.",0
136834140,1941780,"I know its only alpha but my god, what a terrible alpha.",0
136834072,1941780,I can see a lot of potential in this,1
136833887,1941780,Forced in boss battles without even balancing them. \nI'd rather play the original game.,0
136833726,1941780,"its a headache to join friends, i quit after 30 min of trying to co op.",0
136833719,1941780,this game sucks fucking balls the dumbass doesint add multiplayer on release,0
136833419,1941780,"Stamina system is hot garbage. who thought that was going to be a good idea?? I killed first boss and loot dropped on top of a house and i could not get it. Has potential to be a fun multiplayer game, will check in in a few years.",0
136837403,2328760,"Zen messed up with this \""new\"" Pinball FX. Every decision made in the process of making this game was met with push back by the fans, and usually id say \""well give that feature a chance, maybe it'll be good\"" but every 'feature' added felt like another step in alienating the fans from every prior version up to this point. I finally tried this out today when I found out it hit steam earlier this week, the problems that were present in the beta edition are still there. Physics break and even cause some tables to become unplayable, such as Funhouse which won't let the ball go anywhere but down center, no matter how much you thrash you flippers. The Visuals look the same except they now have blur and slowdown from a system that had neither of those issues in the prior release which was on higher settings too as opposed to medium on this current one. In all honesty just stay with FX3 if you want playable, if not enjoyable Pinball, eventually current FX may become the new Pinball Arcade in regards to dying fast.",0
136835980,2328760,I refuse to rebuy copy/pasted tables from FX3 or pay a subscription for content I already bought. \n\nWish FarSight still had the Williams license.,0
136836793,1364020,"Great concept and engaging gameplay. Hopefully the devs can continue to add more content, this has a ton of potential",1
136836550,1364020,"Game crash, space man die.",0
136836486,1364020,It's almost everything I want in a shooter. The menu UI could use some streamlining.,1
136835640,1364020,"Great game, my current annoyances/feedback:\n\n* Unable to turn down/off audio of in-game announcer (the lady that yells about objectives).\n\n* Recommend to hire a community manager or assign someone internally that is fluent in English to deliver better communication around the game to the non-China playerbase.\n\n* Hopes of longer/larger/PvE/PvPvE game modes. Right now, running a short match with a small player count, going back to main menu, another quick game, main menu, quick game, main menu, it just isn't great for long-term replayability. I played 2 hours and felt like I went through 20 matches which wore me out.\n\n* Accessibility options that may help with character rotation in space. This is one of those inevitable games where you'll feel the vertigo/motion sickness. Something that would allow forcing a vertical map so your character is unable to rotate with feet always at what would be considered the ground. I understand this could take away from immersion or the whole reason you're playing a game in space, but it's also not unreasonable if it can decrease player count because of uncontrollable dizziness. I also don't see the 'well if you can't flip around you're at advantage' - on the contrary, I would think players that can would have the advantage.\n\n* You've spent years developing the most realistic FPS in space - why bog it down with cartoony/comedy skins and attachments and break the immersion? I'm sure the answer is that 'it sells', but this deserved to be mentioned. Imagine if the cosmetics and skins were military-esque or futuristic, as they should be? It builds to the tactical aspect of space combat when seeing other players looking the role. Just a thought.",1
136837093,1651560,can't wait for updates !! pretty cool game,1
136836093,1651560,"Very cute buildings and nice view, but there are so many locked functions. They said that they will update it in a later version. What I want to say is that, if you haven't finish the work, please do not show those to the players, that's super annoyed.\n",1
136835864,1651560,"Before I played this... I had a small wee wee, no friends, no girlfriend, depression and absolutely no will to live. None of these things have changed, but the game is pretty good.",1
136835699,1183800,"Very fun and very unforgiving. Shardpunk: Verminfall is what you get when you grab a mixing bowl, add in dashes of XCOM, Darkest Dungeon and a few Skaven for good measure - mix it all together and this is what you get. I'll make this simple for you; you are going to fail runs, your soldiers will die and in most cases a lot of this will seem like BS or bad RNG. If this doesn't appeal to you, fair enough! This may not be for you!\n\nIn the 6 hours I've played so far, I want more. The visuals are lovely, the music is on point and the different classes and abilities are pretty cool. While I haven't come across every enemy type yet there are a wide variety of vermin to deal with, such as you rats with shivs, snipers and a few others I won't mention as to not spoil the fun! You can try and deal with the vermin as they approach - but be warned that you will be overrun in a matter of rounds if they get out of hand.\n\nDuring the turn based phase you can potentially find supplies that will help you once you reach a shelter. Once there you can create items, upgrade weapons and heal your soldiers to fight another day. You also get a little robot companion which is nice! DO NOT LET THEM DIE FOR THE LOVE OF GOD!\n\nIf you enjoy turn based games and getting smashed into the ground constantly, give this game a go! While sometimes unforgiving, it is a very, very good game!",1
136835415,1183800,great\n,1
136835248,1905220,Shoot spiders with a revolver and burn down your clients home. Whats not to love!,1
136836475,1798020,Just as amazing as the last time I played it on my gameboy!!!!,1
136835331,1798020,plays well way better then emulators \n,1
136839487,1798010,Bass.EXE was my Shadow the Hedgehog,1
136839455,1798010,very good game just like i remember frm my childhood\n,1
136839350,1798010,"Really fun games, and runs great on Steam Deck.",1
136839292,1798010,The best thing to ever happen in my life,1
136838711,1798010,"The only thing replaying this games hasn't done for me is take me literally back in time to middle school lunch tables, battling with my friends using a link cable.",1
136837396,1922010,Its amazing. Was great during beta and better now. As long as devs stay with this title its got a long future,1
136836013,1922010,Better than Siege,1
136835555,1922010,feels like OG siege when it was much more simple and in VR would recommend \n\nonly downside is all the quest kids who are annoying af,1
136836225,1941780,Little content and lots of bugs but it's an open alpha so I see a lot of potential in this game.,1
136838467,1364020,extremely inconsistent ttk my ak taking almost a mag to kill someone while the enemies ak one shots me. awful maps. game also crashed 2 times in the first 3 minutes of playing,0
136837790,1364020,"I was super hyped by the concept.\n\nbut in practice, there are crazy amounts of hackers with aimbots, infinite boosts, perfect knowledge of where you are at all time and to top it all, I even ran in one that if you hit them enough, without any animation, it just deactivate your suit so they can kill you (its like an EMP but you know, just from you hitting them a little too much)\n\nit's a crying shame.\n\nIt's so bad that I've even seen a Twitch streamer blatlantly stating \""90% win rate\"" while using the most obvious aimbot ever...\n\ndon't waste your time.",0
136839404,1651560,Nice game to waste your holidays :D,1
136839129,1651560,I bought this because I really enjoyed Dungeon of Nehauleuk published by Dear Villagers.\n\nSurprisingly good city builder sim for early access with a lot of the humour shown in DoN. The real enjoyment for me will come when the RPG elements are built out into a proper story line. I get super bored with city building for city building sake so looking forward to the development releases.,1
136837934,1183800,"7/10\n\n- A fun gameplay loop that becomes repetitive after 4-5 scenarios. \n- Almost every scenario is moving left to right on the map, killing rats that appear predictably from corridors bordering the map. There is not much replay value, and maps are very linear.\n- Not nearly as many scenario types (rescue missions, etc.) as XCOM.\n- You'll either like the pixelart or dislike it. For me, it's a bit too pixely - I had trouble at times telling certain characters apart.\n- Music and sounds are fantastic. Probably the best part of the game for me.\n- The game is moderately challenging. It's not 'easy' as some might say, but once you learn the basic mechanics it's not hard to figure out the best placements for characters. \n- Each character has a mostly different role, though some are definitely more useful than others.\n- The story is not very good; neither is the theme, at least not for me. It's mostly just there to provide an excuse to do some turn based tactics gameplay.\n- The price is exactly where it should be for this game.\n\nI sound negativem, but the game is still quyite fun for what it is. Don't expect the variety or polish of XCOM. Mechanics are shallow, but the gameplay loop of turn based tactics is satisfying enough, and the game is short enough, to make it worth it for the price. Kudos to the publisher for setting the price to what it should be for what you get.",1
136837844,2329130,The game was cute until I had to run in circles while bad metal music played constantly.,0
136839783,1941780,"I remember playing the first version of this game, like ten years ago on browser, glad to see how it has evolved, hope it continues to get better\nI'd make the zombies easier to kill, theyre too op",1
136841507,1364020,COD:SPACE WAR\nBUT CHEAPER,1
136840630,1364020,The thing has to run an SGuard thing that spouts something in Chinese (I can't read Kanji). Can not play it!!!!!! the furthest I've gotten was the home picture and a irrelevant loading bar. Wish listed it when Merkmusic played it looked fun but doubt it actually is now that my computer AND steam deck won't even open it!!!!! If my steam deck doesn't play it when I re-download it AGAIN I'm requesting a refund,0
136840428,1364020,"Super fresh take to FPS, kills feel rewarding and movement is super solid Big fan",1
136840382,1364020,i have been waiting for a game like this for 3 years and it happend.\n,1
136841009,1651560,"For less than 20$? Absolutely recommend if you enjoy city build or are looking for a quirky and accessible entry in the genre. Even for early access i already feel like I've gotten my money's worth of enjoyment and time. Art is charming, and the world is whimsical. The detail in the houses/decorations make towns feel more real and alive. It's fun to just sit back and watch the world go.\n\nThere are some kinks to work out in regards to food supply imo, but nothing game breaking at the moment. It seems as if almost 1/2 of my land is devoted to vegetables, creating a constant need of an army of low level citizens to run them (farms are one of the, if not the, only building limited to low level citizens). But this seems like something that will likely be tweaked, or remedied by higher level food sources/buildings we don't have access to yet. \n\nI love the little event scenarios you can uncover. I've had a few that give some cosmetic decorations, and one that gave a permanent buff (and was a talking tree. love that). Hoping to see more of the later, so the events can feel more impactful and permanent in the world.\n\nTLDR; It's cute, quirky, and strangely relaxing for a city sim. Huge fan.",1
136840881,1651560,It's nice to see and play a relaxing city builder for once. Graphics are cute and fit the storybook/fairy aesthetic well. The devs have been quite transparent in their roadmap and responds to a lot of questions over their discord too. Very excited to see further development into the game!,1
136840561,1651560,"Game is extremely poorly optimized, so expect your GPU to attempt to take off. \n\nFor reference I have a 6750xt and this had it running at 100c with the fans going full blast, so that's a great gaming experience.\n\nAnd its not like the graphics are anything special, and they don't allow you to have any control over the graphical settings  It has some cute ideas but in the end its a less robust fantasy version of Tropico.",0
136840551,1651560,Chill early access city builder with an already solid gameplay. Some buildings are modular and the dating system is a nice addition. I cannot wait to see where it goes!,1
136840144,1651560,"I like it. The graphics are great, especially when zoomed in. It's easy enough not to get stuck too much on but still hard enough to have be a challenge at times and have to think strategically. Can I just say there characters and their movements are so cute?! I'm enjoying this, and as it's still in early access, I'm sure there's plenty more updates to come!",1
136839896,1651560,"Very Comfy game. if your looking for some good vibes and a relaxing game, Fabledom will do you justice. So grab a nice glass of beer and set some tunes . Trust :) I really enjoyed my time and really looking forward to the future updates.",1
136839879,1651560,"I've really enjoyed what I've played so far! Smooth gameplay, a relaxing experience. All in all, super great! Played an hour right off the bat and am looking forward to seeing what the developers do with the next update(s)!",1
136841488,2252070,"I went into this game with meh expectations and was shocked at just how great it was. Fairly short game but the jumpscares were mind blowing. It sometimes had an Observer feel, sure it was no where near the Cyberpunk that that game was, but at least I felt it took a little from that. I think maybe the pricetag is scaring off a few from giving it a shot, but after I finished I recommended all my horror friends to give this a look see. There was one jump scare that caused me to knock off everything from my little table, everything flew off the table, my mouse flew and I flew LOL. Also I felt like the game was fairly easy to run, the controls were fairly easy. Puzzles were few and far between, but what was there was easy to solve. Graphics were amazing so no complaints there, it did get a little dark at times, but that can be adjusted somewhat in the menu. Yall give this game a shot you won't be disappointed.\n\nP.S This was my first review so sorry if it wasn't polished enough. I just had to say something about this game.",1
136840475,1567000,"I think this is mostly good and very impressive for being a solo dev project.\nThe art style is amazing, and I love the environments for most of the levels, with the city, the dali world, and the 2nd to last level being the highlights and my favorite levels in general. \n\nShooting is very basic and turning enemies into gore is always fun, but the gunplay and enemy variety is probably the weakest part of the game, especially since by the halfway point you've seen everything and the game never throws new mechanics at you.\n\nMusic is also good. The last thing I'll say is with an aesthetic this great I wish there was a little more going on with narrative, and things that tied the levels and characters together, because it's close to feeling cohesive and interesting but nothing really backs it up. I do like that what little story there is, is told entirely visually.\n\nI think if the dev decides to do another project I'd love to see a slower paced exploration, puzzle or even horror game that really gives you time to milk the art design and environments",1
136839776,1567000,"Love this game. I plan to do a full video review at some point, but I'll summarize my feelings here for now. 20 dollars and a 3-hour first playthrough well-spent.\n\nThere is no real story to this game. By the dev's own admission. I...kinda hate that John Carmack \""story in video games is like story in porn\"" quote, but I do like how little is elaborated on here. It doesn't just leave things open to interpretation, but it also leaves the game unshackled from any kind of \""canon\"" it has to build on. With that said, the little setpieces and environmental storytelling does create this sense of a connected experience I quite enjoy.\n\nSpeaking of setpieces and environments, this game oozes style. Every level is distinct in aesthetic, and often uses assets entirely unique form other levels. It's creepy and cartoony and deliciously visceral. I believe it's heavily implied to be a sort of dream that the player is experiencing. To that end, I kind of wish there was more abstract level design. Maybe titles like Anemoiopolis and MyHouse.wad spoiled me too much, but despite the surreal environments, the worlds often feel surprisingly grounded and cohesive. If there were ever any sort of sequel to this title, I hope the dev leans into things like what they did with the mirrors in Mystique House and go all-out with that non-euclidian space warping. I love that stuff any day of the week, and I cannot get enough.\n\nOh yeah and the OST slaps like a motherfucker. I've been calling it \""Burtoncore,\"" since that seems to evoke the sense of what you can expect from it. synthey, playful, but at the same time sinister and foreboding.\n\nThe gameplay is pretty simple. You got a jump and a double jump, and a bunch of guns that will feel pretty familiar to your average FPS enjoyer. Notable exceptions to this are the Microwave Gun - a replacement for your standard automatic which has the notable benefit of blowing up enemies if you can train your beam on them long enough. Think the Amid Evil Voltride, but much easier to pull off consistently. Also, the Worm Gun. I love the Worm Gun. One of the most unique and interesting guns in the game - and most fps games. Shoot a leech at your foes, set it and forget it (sorta like a Blood Flare Gun), but once it does its business, the leech becomes saturated with blood - and depending how much it got to feed, you can, uh...eat it. And heal up to 10hp! Try using it on the Pigbots!\n\nEven though most of the other weapons don't do anything terribly unique, they still feel great. You'll pick up an AR later on which is functionally superior to your base Shotgun in every way, but I still used the Shotgun. Because shooting it felt great and so does the flip-cock. I'm a sucker for flips and cock. We've all seen Grenade Launchers, but Illwill's firing speed and arc feels so satisfying. Once you play around with it a bit, it can start feeling almost second-nature to land direct hits with it. It isn't quite Blood TNT levels of intuition, but it's very close.\n\nThat said, there is some bloat to the weapon roster. Some redundancy in your guns. Regundancy, if you will. I think the game could remove the Rocket Launcher, Assault Rifle, and Soul Extractor, and not lose much besides additional ammo pools. The Soul Extractor is kind of interesting - killing Painheads with it won't cause them to explode when they die, and as far as I can tell, it prevents the target from shooting at you - but it's really just a high-damage automatic, and its little nuances rarely play a factor in how you use it.\n\nThe weapon balance migh have some misses in my option, but the enemy balance is EXCELLENT. Every enemy has a unique role, and the ways they play off of eachother, around the arenas, and against you makes for some great-feeling combat.\n\nOne other thing I'd like to mention: I really love the game's secret collectible. By collecting one of the three violins in each level, the player can increase their damage within that level by 10% - up to 30% with all 3. What a cool little reward for exploration! If you got good secret-hunting skills, you're rewarded with shorter kill times on automatics and in some cases, better kill thresholds on your shotguns and explosives! I really like that. :)\n\nOverall, I'd give this game a 4/5. Really good, solid title. I really like a lot of the systems here. But it could stand to be refined a little. If I ever see DLC or a followup to this in the future, I'll be snapping it up in an instant. Until then, I'm gonna 100% the shit outta this game.",1
136840871,1797630,"I'm losing horribly at cards, but it's okay because a sea shanty is blasting in the background.",1
136840525,2273470,Doesn't work,0
136840399,2273470,"I had a fun time playing this, it feels like it may be repetitive but theres no way to say without playing the full release.\n\nHowever it is incredibly unrealistic. There were ZERO 18-22 year olds in my store wearing T-Shirts with illegible fonts playing out of tune and off time covers of Korn songs, or dudes in their 40s telling me about their band who \""might release an EP soon\"".\n\nGive this game a shot.",1
136840626,2329130,"Hey Fam.. Its Ya Boi.. Papa Pump Up The Volume Blades..\n\nListen.. Hyuge Fan of Torture Star.. Puppet Combo.. And All Things Bacon. \n\nAnd.. I Cant Even Tell You The Number Of Times I Have Made The Long Walk Of Shame To The XXX Section Of My Local VHS  Store.. \n\nWith That In Mind... The Games.. Pretty Good.\n\nMy Only Issue Was The Piggy Chasing Me Around And Trying To Take Me To Market... It Was Repetitive And Drawn Out.. And I Dont Like To Repeat Myself.. It Was Drawn Out.\n\nOverall... Loved It. Solid 8/10 Blades.. I Would Record Over This With A Poorly Shot Amateur Wedding Film I Recorded For A Friend Time.. Fo Sho. \n\nPeace, Love, Boomsticks.\n\nIt Was Drawn Out,\n\nScotty Too Much Body Blades. \n\nLeague Says Hi.\n\nNight Night.",1
136840429,1922010,"not only is the best release for a vr game, but ive never had this much fun playing with strangers! fantastic game",1
136840859,1687730,amazing little indie game... i cant wait to see what else the dev does with this little gem!,1
136841613,2114350,"https://steamcommunity.com/sharedfiles/filedetails/?id=2963521089[code][h1][b]Nyanco's Review : [/b][/h1]\n[b]+ Explore Dungeons and Battle Enemies to Repay a Debt in this Compelling Card Battle RPG!\u30fd(\u00b4\u2022 \u03c9 \u2022`)\u3001[/b]\n\n[h1][b][1] Intro [/b][/h1]\nIs It Wrong to Repay the Debt in a Dungeon? is a card battle RPG game that revolves around a story of a mother and daughter trying to pay off their debt by exploring dungeons, challenging strong enemies, and even using their own bodies.\n\n[h1][b][2] Game Experience[/b][/h1]\n\nOne of the main attractions of this game is its card battle system, which is easy to learn but challenging to master. The game features a well-balanced card battle system with over 60 kinds of cards that can be upgraded to fight against various enemies. Players can choose the most appropriate card to defeat enemies in various dungeons and challenges.\n\nThe game also features a roguelike RPG game style where players must explore different dungeons and face various enemies. The game's level design is impressive, and each dungeon feels unique and challenging. Players must utilize their cards strategically to progress through the game's levels. Additionally, the game has an in-game achievement system, which encourages players to explore more of the game and collect various items. The game's achievement system adds an extra layer of fun and replayability to the game.\n\nIt is worth mentioning that this game contains adult-only events. The voice acting in the game is also noteworthy, providing a rich and engaging experience. The publisher has provided a special H-patch that enables players to access the game's full content, including the adult-only events. It is important to note that this feature is entirely optional and can be turned off in the game's settings.\n\n[h1][b][3] Verdict [/b][/h1]\nOverall, Is It Wrong to Repay the Debt in a Dungeon? is an enjoyable and unique card battle RPG game that offers a compelling story, challenging gameplay, and impressive level design. It is well worth checking out, especially for fans of the genre. However, it is important to keep in mind that the game contains adult-only content that can only be accessed through the H-patch provided by the publisher.\n\n[h1][b]Side Note : [/b][/h1]\n[code]Looking for nice STEAM games? Let's take a look with Nyanco-chan! [b]Follow Nyanco Channel! (\u0e05'\u03c9'\u0e05) [/b]https://store.steampowered.com/curator/33855818[/code][/code]",1
136841388,1941780,"Por sorte minha lista desejos me recomendou esse jogo e pude me deliciar nessa sequ\u00eancia que melhorou em muitos aspectos, retirou algumas mec\u00e2nicas e inseriu um modo de jogo roguelike onde voc\u00ea precisa matar chefes para pegar novas armas. COM100% DE CERTEZA RECOMENDO",1
136840931,1941780,banger,1
136840927,1941780,"banger game, 0 replayablility",1
136840921,1941780,good game make more content please,1
136840886,1941780,"I'm assuming you are interested in this game if you have played the original Zumbi Blocks on a web browser. Know that in it's current state is nothing like the original. Almost all stealth features and utility items that made the game more immersive are absent from the game. Sound design is laughable. This game seems to generate a new map every time you play again, and graphical glitches produced sent me into hysterics. For some reason night never goes back to day on day 2, I don't know if this was intentional or not, but it removes all joy from \""survival\"". As a looter shooter, its ok. As a sequel to Zumbi Blocks, its an affront to humanity.",0
136841801,2328160,[quote=][url=https://store.steampowered.com/curator/37575318-%25F0%259D%2592%25B8%25F0%259D%2593%258A%25F0%259D%2593%2589%25F0%259D%2591%2592-%25F0%259D%2592%25B6%25F0%259D%2593%2583%25F0%259D%2592%25B9-%25F0%259D%2592%25B8%25F0%259D%2593%258A%25F0%259D/] \u2661 \ud835\udcc5\ud835\udcc1\ud835\udc52\ud835\udcb6\ud835\udcc8\ud835\udc52 \ud835\udcb8\ud835\udc5c\ud835\udcc3\ud835\udcc8\ud835\udcbe\ud835\udcb9\ud835\udc52\ud835\udcc7 \ud835\udcbb\ud835\udc5c\ud835\udcc1\ud835\udcc1\ud835\udc5c\ud835\udccc\ud835\udcbe\ud835\udcc3\ud835\udc54 \ud835\udcc2\ud835\udcce \ud835\udcb8\ud835\udcca\ud835\udcc9\ud835\udc52 \ud835\udcc1\ud835\udcbe\ud835\udcc9\ud835\udcc9\ud835\udcc1\ud835\udc52 \ud835\udcb8\ud835\udcca\ud835\udcc7\ud835\udcb6\ud835\udcc9\ud835\udc5c\ud835\udcc7 \ud835\udcc5\ud835\udcb6\ud835\udc54\ud835\udc52 \u2661 [/url][/quote]\n\n\u2022. \u2661 .\u2022 I adored finding all the cute wittle ladybugs. \u2022. \u2661 .\u2022,1
136842020,1364020,"Really cool game, the concept of this shooter is completely out of the box. You can move in any direction, the gun play feels great, the time to kill is fair and the main concept is the physics.\n\nIt's really nice to see a game that has it's own style and doesn't rely on a battle pass, skins and generic stuff.",1
136841691,1364020,"I can't recommend the game in its current because in order for me to install an update, i have to uninstall the game for every little update because the updates get to 100% then just stop, the timer on it will just keep going up and up. I can't even uninstall the game as trying to stop the update is like trying to stop a train with a stick, it simply will not stop.",0
136843308,1649740,"If I had to describe [i]Hunt the Night[/i] in it's current state, I would say it feels unfinished, almost like it should have been released in early access for some extra polish.\n\nDon't get me wrong, there's a lot going for the game: the pixel art, the music, the atmosphere, the world-building, the puzzles.\n\nBut there's just so many bad and confusing design choices that, despite 100%ing the game, leave me not wanting to recommend it until they work on it a bit more.\n\nThe biggest issue I have is with the combat: enemies have busted hitboxes, hit just a little too hard, and the combat is too clunky to allow you to handle encounters effectively. There's no animation-cancelling and no permanent way beyond gear to increase your attack or defense, just your HP, and beyond the max healing charges of 5, lifesteal is your only way of getting health back despite not working on everything. You can also poison enemies, but the proc chance and damage are so low it's almost not worth it.\n\nThe encounter design in particular is absolutely awful, with the game often swarming you with dozens of enemies, projectiles, or both that respawn between load screens despite the clunky combat not allowing you to handle multiple things going on at once very well. [spoiler]There's also a few bosses that ask the question of, \""what if it was the same encounter but now there's two of them? Or what if they can spawn trash mobs infinitely?\""[/spoiler]\n\nThere are also quite a few enemies that, while they do telegraph their attacks, have such a short reaction window that you're almost guaranteed to take damage from them unless you pick them off using a ranged attack. [spoiler]The invisible guys in particular are extremely annoying to deal with in packs for this reason[/spoiler].\n\nAnd considering combat, the most tedious aspect of the game, is also the core focus of the game, I found myself opting to run past all of the enemies after a certain point because it was not worth the time it took to fight them.\n\nThere's also a few small things I had issue with, such as:\n\n\u2022 The dash allowing you to fall off ledges or into bodies of liquid, only for the game to spawn you across the map or in another room entirely instead of the last surface you were standing on\n\u2022 Cutscenes replaying after failing to defeat certain bosses, instead of skipping straight to the encounter\n\u2022 One-way trips not having a confirmation before yeeting you into the abyss, resulting in needless backtracking\n\u2022 Area transitions that are poorly signposted save for some different lighting on the floor\n\u2022 No maps, although most areas aren't too difficult to navigate\n\u2022 Hunts not being marked as complete at the tavern\n\u2022 No audiovisual feedback when your dark energy is full or cooldown is over\n\u2022 No bestiary or game stats menu\n\u2022 Not enough weapon, gear, and enemy variety\n\u2022 Bizzare and jarring load-stutters when saving or transitioning to a new area\n\nAlso, there's a pretty major softlock after completing a puzzle (that resets itself if you get it wrong for some reason) in the final dungeon, [spoiler]Bloodisfell Cathedral,[/spoiler] and some other bugs such as levers getting stuck, players not being able to attack, getting stuck in geometry, and  item pickup notifications not appearing or using the wrong template. [spoiler]The Apothecary keys didn't have notifications and the white snake scale used the default NPC dialogue instead of the item notification[/spoiler].\n\nBut with all that being said I definitely think the game is worth keeping an eye on, so give it a few months or wait for a sale if it looks interesting.\n\nDisclaimer: The free key is because I was a Kickstarter backer.",0
136842849,1651560,"When I came across this game I was very suspicious of yet ANOTHER city builder...I gave it a chance and read into the details:\nThe Art style is INCREDIBLY cute, and unique. The game is brightly colored, many flowers and the water is fun. You can also click around the map and it reacts to your click (I loved this a little too much...) \nThe animals are SO cute and I am looking forward to seeing more added in eventually...(Horses are my favorite winkwink Grenaa Games)\n\nThe Narrator is SO funny and very cute with the little comments he makes here and there, but by NO means is he overbearing or annoying like some games have. \nThe tutorials give you rewards instead of just being blunt and annoying, and the jobs they give are very calming and peaceful. \n\nAs someone that suffers immensely with mental illnesses, PTSD, Depression, Anxiety and more...This game is a god sent. I cannot wait to see where this game goes, if you're looking for a great one to relax to this is it, consider supporting it's growth!",1
136842128,1651560,"What is there is enjoyable and hints at what is to come with more development time. The art style is charming. The UI is clean and easy to navigate. The game does a good job of introducing the new mechanics in bite size, easy to understand portions. The framework is there for a great game. There are some interesting elements that i havent seen in this genre before such as a player controlled hero which has equipable items. It also seems as though they will be adding armies later. There is political relations with neighbors with which you build either positive or negative relationships with. I hope that multiplayer is added at some point. It seems doable at some point and would be interesting to see in this genre.",1
136842598,1183800,I like rats\nGame has rats\n10/10,1
136844814,1798010,best way to the play the best collection ever made,1
136843970,1798010,"Awesome collection of games. I don\u2019t like the smoothing filter but all other additions (borders, gallery, etc) are really nice. I wish multiplayer could have more customization options\u2026 oh well",1
136842136,2198790,"If I ever have to describe to someone what a toddler on acid would imagine, I'll show them this game. 10/10.",1
136843350,1941780,"It's an alright game if you approach it with the expectations of a one-off 30 minute late night adventure, however if you're after a real experience look elsewhere.\n>There's a significant lack of content with there only being two bosses and one roaming enemy type. It gets pretty boring pretty quick.\n>I took the liberty of getting 100% unlocks just to see what would happen and nothing did, I just had access to all the guns from spawn.\n>Multiplayer doesn't work how you think it would, you have to install an external VPN and connect directly for it to work.\n>[b] Some of the guns with high firerate have a major risk of triggering anyone with epilepsy if fired indoors at night, seriously dev you gotta change that or at least add a warning before the title screen! [/b]\n\n5/10, wait for a significant update if you're looking for an actual game to sink your teeth into",0
136841683,1941780,Juegazo!\n,1
136844778,1364020,do somthing about the fucking cheaters and  this game is awesome,0
136844344,1364020,It looks great and plays great! Everything you would hope for from the trailers. The UI and progression could use improvements.,1
136844266,1364020,"1. NEEDS to be region locked.\n2. NEEDS a ranked game mode!\n3. Some things need  translated still. ( almost everything is )\n4. Needs some balancing on Snipers and Dmr's.\n\nOverall Fun game so far .....playing vs 300 ping players can sometimes be frustrating as u just die without hearing a shot fired your way, but im sure that will be addressed in the future..... They have a great game if they polish this up some more and give some more content... i would love to see this go places \n",1
136844255,1364020,3D FPS space COD with innovative mechanics! Check it out!,1
136843598,1364020,gameplay is so soild but theres some crashes in the tutorials which might turn some people away.\n\notherwise awesome lil pvp game hope it gets updated,1
136843584,1364020,"Something different. mechwarrior, space sim... very cool",1
